Time (UTC-0),Discharge (m^3/s),SecOfYear,DayOfYear
2017-07-23 15:57:55,0.03262,17596675.00000,203.66522
2017-07-23 15:58:00,0.03252,17596680.00000,203.66528
2017-07-23 15:58:05,0.03258,17596685.00000,203.66534
2017-07-23 15:58:10,0.03264,17596690.00000,203.66539
2017-07-23 15:58:15,0.03239,17596695.00000,203.66545
2017-07-23 15:58:20,0.03240,17596700.00000,203.66551
2017-07-23 15:58:25,0.03243,17596705.00000,203.66557
2017-07-23 15:58:30,0.03258,17596710.00000,203.66563
2017-07-23 15:58:35,0.03245,17596715.00000,203.66568
2017-07-23 15:58:40,0.03262,17596720.00000,203.66574
2017-07-23 15:58:45,0.03230,17596725.00000,203.66580
2017-07-23 15:58:50,0.03251,17596730.00000,203.66586
2017-07-23 15:58:55,0.03232,17596735.00000,203.66591
2017-07-23 15:59:00,0.03230,17596740.00000,203.66597
2017-07-23 15:59:05,0.03237,17596745.00000,203.66603
2017-07-23 15:59:10,0.03259,17596750.00000,203.66609
2017-07-23 15:59:15,0.03244,17596755.00000,203.66615
2017-07-23 15:59:20,0.03238,17596760.00000,203.66620
2017-07-23 15:59:25,0.03228,17596765.00000,203.66626
2017-07-23 15:59:30,0.03234,17596770.00000,203.66632
2017-07-23 15:59:35,0.03233,17596775.00000,203.66638
2017-07-23 15:59:40,0.03240,17596780.00000,203.66644
2017-07-23 15:59:45,0.03261,17596785.00000,203.66649
2017-07-23 15:59:50,0.03252,17596790.00000,203.66655
2017-07-23 15:59:55,0.03252,17596795.00000,203.66661
2017-07-23 16:00:00,0.03251,17596800.00000,203.66667
2017-07-23 16:00:05,0.03239,17596805.00000,203.66672
2017-07-23 16:00:10,0.03257,17596810.00000,203.66678
2017-07-23 16:00:15,0.03256,17596815.00000,203.66684
2017-07-23 16:00:20,0.03254,17596820.00000,203.66690
2017-07-23 16:00:25,0.03238,17596825.00000,203.66696
2017-07-23 16:00:30,0.03261,17596830.00000,203.66701
2017-07-23 16:00:35,0.03265,17596835.00000,203.66707
2017-07-23 16:00:40,0.03244,17596840.00000,203.66713
2017-07-23 16:00:45,0.03246,17596845.00000,203.66719
2017-07-23 16:00:50,0.03238,17596850.00000,203.66725
2017-07-23 16:00:55,0.03250,17596855.00000,203.66730
2017-07-23 16:01:00,0.03266,17596860.00000,203.66736
2017-07-23 16:01:05,0.03245,17596865.00000,203.66742
2017-07-23 16:01:10,0.03260,17596870.00000,203.66748
2017-07-23 16:01:15,0.03250,17596875.00000,203.66753
2017-07-23 16:01:20,0.03254,17596880.00000,203.66759
2017-07-23 16:01:25,0.03265,17596885.00000,203.66765
2017-07-23 16:01:30,0.03270,17596890.00000,203.66771
2017-07-23 16:01:35,0.03270,17596895.00000,203.66777
2017-07-23 16:01:40,0.03252,17596900.00000,203.66782
2017-07-23 16:01:45,0.03275,17596905.00000,203.66788
2017-07-23 16:01:50,0.03253,17596910.00000,203.66794
2017-07-23 16:01:55,0.03256,17596915.00000,203.66800
2017-07-23 16:02:00,0.03263,17596920.00000,203.66806
2017-07-23 16:02:05,0.03262,17596925.00000,203.66811
2017-07-23 16:02:10,0.03253,17596930.00000,203.66817
2017-07-23 16:02:15,0.03264,17596935.00000,203.66823
2017-07-23 16:02:20,0.03249,17596940.00000,203.66829
2017-07-23 16:02:25,0.03249,17596945.00000,203.66834
2017-07-23 16:02:30,0.03262,17596950.00000,203.66840
2017-07-23 16:02:35,0.03275,17596955.00000,203.66846
2017-07-23 16:02:40,0.03247,17596960.00000,203.66852
2017-07-23 16:02:45,0.03239,17596965.00000,203.66858
2017-07-23 16:02:50,0.03256,17596970.00000,203.66863
2017-07-23 16:02:55,0.03255,17596975.00000,203.66869
2017-07-23 16:03:00,0.03245,17596980.00000,203.66875
2017-07-23 16:03:05,0.03236,17596985.00000,203.66881
2017-07-23 16:03:10,0.03262,17596990.00000,203.66887
2017-07-23 16:03:15,0.03226,17596995.00000,203.66892
2017-07-23 16:03:20,0.03234,17597000.00000,203.66898
2017-07-23 16:03:25,0.03232,17597005.00000,203.66904
2017-07-23 16:03:30,0.03246,17597010.00000,203.66910
2017-07-23 16:03:35,0.03232,17597015.00000,203.66916
2017-07-23 16:03:40,0.03215,17597020.00000,203.66921
2017-07-23 16:03:45,0.03231,17597025.00000,203.66927
2017-07-23 16:03:50,0.03242,17597030.00000,203.66933
2017-07-23 16:03:55,0.03215,17597035.00000,203.66939
2017-07-23 16:04:00,0.03221,17597040.00000,203.66944
2017-07-23 16:04:05,0.03233,17597045.00000,203.66950
2017-07-23 16:04:10,0.03221,17597050.00000,203.66956
2017-07-23 16:04:15,0.03222,17597055.00000,203.66962
2017-07-23 16:04:20,0.03235,17597060.00000,203.66968
2017-07-23 16:04:25,0.03226,17597065.00000,203.66973
2017-07-23 16:04:30,0.03212,17597070.00000,203.66979
2017-07-23 16:04:35,0.03233,17597075.00000,203.66985
2017-07-23 16:04:40,0.03251,17597080.00000,203.66991
2017-07-23 16:04:45,0.03220,17597085.00000,203.66997
2017-07-23 16:04:50,0.03213,17597090.00000,203.67002
2017-07-23 16:04:55,0.03238,17597095.00000,203.67008
2017-07-23 16:05:00,0.03211,17597100.00000,203.67014
2017-07-23 16:05:05,0.03199,17597105.00000,203.67020
2017-07-23 16:05:10,0.03228,17597110.00000,203.67025
2017-07-23 16:05:15,0.03224,17597115.00000,203.67031
2017-07-23 16:05:20,0.03224,17597120.00000,203.67037
2017-07-23 16:05:25,0.03231,17597125.00000,203.67043
2017-07-23 16:05:30,0.03233,17597130.00000,203.67049
2017-07-23 16:05:35,0.03223,17597135.00000,203.67054
2017-07-23 16:05:40,0.03235,17597140.00000,203.67060
2017-07-23 16:05:45,0.03248,17597145.00000,203.67066
2017-07-23 16:05:50,0.03235,17597150.00000,203.67072
2017-07-23 16:05:55,0.03205,17597155.00000,203.67078
2017-07-23 16:06:00,0.03215,17597160.00000,203.67083
2017-07-23 16:06:05,0.03219,17597165.00000,203.67089
2017-07-23 16:06:10,0.03211,17597170.00000,203.67095
2017-07-23 16:06:15,0.03185,17597175.00000,203.67101
2017-07-23 16:06:20,0.03222,17597180.00000,203.67106
2017-07-23 16:06:25,0.03221,17597185.00000,203.67112
2017-07-23 16:06:30,0.03218,17597190.00000,203.67118
2017-07-23 16:06:35,0.03222,17597195.00000,203.67124
2017-07-23 16:06:40,0.03216,17597200.00000,203.67130
2017-07-23 16:06:45,0.03198,17597205.00000,203.67135
2017-07-23 16:06:50,0.03205,17597210.00000,203.67141
2017-07-23 16:06:55,0.03212,17597215.00000,203.67147
2017-07-23 16:07:00,0.03197,17597220.00000,203.67153
2017-07-23 16:07:05,0.03198,17597225.00000,203.67159
2017-07-23 16:07:10,0.03219,17597230.00000,203.67164
2017-07-23 16:07:15,0.03207,17597235.00000,203.67170
2017-07-23 16:07:20,0.03225,17597240.00000,203.67176
2017-07-23 16:07:25,0.03222,17597245.00000,203.67182
2017-07-23 16:07:30,0.03227,17597250.00000,203.67188
2017-07-23 16:07:35,0.03213,17597255.00000,203.67193
2017-07-23 16:07:40,0.03223,17597260.00000,203.67199
2017-07-23 16:07:45,0.03208,17597265.00000,203.67205
2017-07-23 16:07:50,0.03218,17597270.00000,203.67211
2017-07-23 16:07:55,0.03208,17597275.00000,203.67216
2017-07-23 16:08:00,0.03225,17597280.00000,203.67222
2017-07-23 16:08:05,0.03223,17597285.00000,203.67228
2017-07-23 16:08:10,0.03222,17597290.00000,203.67234
2017-07-23 16:08:15,0.03237,17597295.00000,203.67240
2017-07-23 16:08:20,0.03224,17597300.00000,203.67245
2017-07-23 16:08:25,0.03200,17597305.00000,203.67251
2017-07-23 16:08:30,0.03230,17597310.00000,203.67257
2017-07-23 16:08:35,0.03219,17597315.00000,203.67263
2017-07-23 16:08:40,0.03198,17597320.00000,203.67269
2017-07-23 16:08:45,0.03222,17597325.00000,203.67274
2017-07-23 16:08:50,0.03225,17597330.00000,203.67280
2017-07-23 16:08:55,0.03214,17597335.00000,203.67286
2017-07-23 16:09:00,0.03208,17597340.00000,203.67292
2017-07-23 16:09:05,0.03231,17597345.00000,203.67297
2017-07-23 16:09:10,0.03249,17597350.00000,203.67303
2017-07-23 16:09:15,0.03244,17597355.00000,203.67309
2017-07-23 16:09:20,0.03236,17597360.00000,203.67315
2017-07-23 16:09:25,0.03241,17597365.00000,203.67321
2017-07-23 16:09:30,0.03217,17597370.00000,203.67326
2017-07-23 16:09:35,0.03237,17597375.00000,203.67332
2017-07-23 16:09:40,0.03219,17597380.00000,203.67338
2017-07-23 16:09:45,0.03214,17597385.00000,203.67344
2017-07-23 16:09:50,0.03207,17597390.00000,203.67350
2017-07-23 16:09:55,0.03218,17597395.00000,203.67355
2017-07-23 16:10:00,0.03200,17597400.00000,203.67361
2017-07-23 16:10:05,0.03228,17597405.00000,203.67367
2017-07-23 16:10:10,0.03198,17597410.00000,203.67373
2017-07-23 16:10:15,0.03203,17597415.00000,203.67378
2017-07-23 16:10:20,0.03207,17597420.00000,203.67384
2017-07-23 16:10:25,0.03205,17597425.00000,203.67390
2017-07-23 16:10:30,0.03219,17597430.00000,203.67396
2017-07-23 16:10:35,0.03207,17597435.00000,203.67402
2017-07-23 16:10:40,0.03204,17597440.00000,203.67407
2017-07-23 16:10:45,0.03196,17597445.00000,203.67413
2017-07-23 16:10:50,0.03197,17597450.00000,203.67419
2017-07-23 16:10:55,0.03187,17597455.00000,203.67425
2017-07-23 16:11:00,0.03200,17597460.00000,203.67431
2017-07-23 16:11:05,0.03210,17597465.00000,203.67436
2017-07-23 16:11:10,0.03186,17597470.00000,203.67442
2017-07-23 16:11:15,0.03188,17597475.00000,203.67448
2017-07-23 16:11:20,0.03195,17597480.00000,203.67454
2017-07-23 16:11:25,0.03199,17597485.00000,203.67459
2017-07-23 16:11:30,0.03200,17597490.00000,203.67465
2017-07-23 16:11:35,0.03201,17597495.00000,203.67471
2017-07-23 16:11:40,0.03192,17597500.00000,203.67477
2017-07-23 16:11:45,0.03193,17597505.00000,203.67483
2017-07-23 16:11:50,0.03174,17597510.00000,203.67488
2017-07-23 16:11:55,0.03186,17597515.00000,203.67494
2017-07-23 16:12:00,0.03167,17597520.00000,203.67500
2017-07-23 16:12:05,0.03184,17597525.00000,203.67506
2017-07-23 16:12:10,0.03182,17597530.00000,203.67512
2017-07-23 16:12:15,0.03181,17597535.00000,203.67517
2017-07-23 16:12:20,0.03158,17597540.00000,203.67523
2017-07-23 16:12:25,0.03205,17597545.00000,203.67529
2017-07-23 16:12:30,0.03185,17597550.00000,203.67535
2017-07-23 16:12:35,0.03183,17597555.00000,203.67541
2017-07-23 16:12:40,0.03195,17597560.00000,203.67546
2017-07-23 16:12:45,0.03174,17597565.00000,203.67552
2017-07-23 16:12:50,0.03175,17597570.00000,203.67558
2017-07-23 16:12:55,0.03198,17597575.00000,203.67564
2017-07-23 16:13:00,0.03195,17597580.00000,203.67569
2017-07-23 16:13:05,0.03199,17597585.00000,203.67575
2017-07-23 16:13:10,0.03197,17597590.00000,203.67581
2017-07-23 16:13:15,0.03190,17597595.00000,203.67587
2017-07-23 16:13:20,0.03199,17597600.00000,203.67593
2017-07-23 16:13:25,0.03210,17597605.00000,203.67598
2017-07-23 16:13:30,0.03187,17597610.00000,203.67604
2017-07-23 16:13:35,0.03217,17597615.00000,203.67610
2017-07-23 16:13:40,0.03187,17597620.00000,203.67616
2017-07-23 16:13:45,0.03196,17597625.00000,203.67622
2017-07-23 16:13:50,0.03220,17597630.00000,203.67627
2017-07-23 16:13:55,0.03181,17597635.00000,203.67633
2017-07-23 16:14:00,0.03187,17597640.00000,203.67639
2017-07-23 16:14:05,0.03197,17597645.00000,203.67645
2017-07-23 16:14:10,0.03201,17597650.00000,203.67650
2017-07-23 16:14:15,0.03183,17597655.00000,203.67656
2017-07-23 16:14:20,0.03202,17597660.00000,203.67662
2017-07-23 16:14:25,0.03180,17597665.00000,203.67668
2017-07-23 16:14:30,0.03190,17597670.00000,203.67674
2017-07-23 16:14:35,0.03197,17597675.00000,203.67679
2017-07-23 16:14:40,0.03172,17597680.00000,203.67685
2017-07-23 16:14:45,0.03187,17597685.00000,203.67691
2017-07-23 16:14:50,0.03187,17597690.00000,203.67697
2017-07-23 16:14:55,0.03164,17597695.00000,203.67703
2017-07-23 16:15:00,0.03179,17597700.00000,203.67708
2017-07-23 16:15:05,0.03177,17597705.00000,203.67714
2017-07-23 16:15:10,0.03189,17597710.00000,203.67720
2017-07-23 16:15:15,0.03186,17597715.00000,203.67726
2017-07-23 16:15:20,0.03162,17597720.00000,203.67731
2017-07-23 16:15:25,0.03184,17597725.00000,203.67737
2017-07-23 16:15:30,0.03170,17597730.00000,203.67743
2017-07-23 16:15:35,0.03194,17597735.00000,203.67749
2017-07-23 16:15:40,0.03171,17597740.00000,203.67755
2017-07-23 16:15:45,0.03173,17597745.00000,203.67760
2017-07-23 16:15:50,0.03169,17597750.00000,203.67766
2017-07-23 16:15:55,0.03162,17597755.00000,203.67772
2017-07-23 16:16:00,0.03143,17597760.00000,203.67778
2017-07-23 16:16:05,0.03166,17597765.00000,203.67784
2017-07-23 16:16:10,0.03153,17597770.00000,203.67789
2017-07-23 16:16:15,0.03155,17597775.00000,203.67795
2017-07-23 16:16:20,0.03162,17597780.00000,203.67801
2017-07-23 16:16:25,0.03173,17597785.00000,203.67807
2017-07-23 16:16:30,0.03133,17597790.00000,203.67812
2017-07-23 16:16:35,0.03169,17597795.00000,203.67818
2017-07-23 16:16:40,0.03155,17597800.00000,203.67824
2017-07-23 16:16:45,0.03161,17597805.00000,203.67830
2017-07-23 16:16:50,0.03173,17597810.00000,203.67836
2017-07-23 16:16:55,0.03146,17597815.00000,203.67841
2017-07-23 16:17:00,0.03168,17597820.00000,203.67847
2017-07-23 16:17:05,0.03164,17597825.00000,203.67853
2017-07-23 16:17:10,0.03180,17597830.00000,203.67859
2017-07-23 16:17:15,0.03151,17597835.00000,203.67865
2017-07-23 16:17:20,0.03146,17597840.00000,203.67870
2017-07-23 16:17:25,0.03157,17597845.00000,203.67876
2017-07-23 16:17:30,0.03159,17597850.00000,203.67882
2017-07-23 16:17:35,0.03133,17597855.00000,203.67888
2017-07-23 16:17:40,0.03167,17597860.00000,203.67894
2017-07-23 16:17:45,0.03163,17597865.00000,203.67899
2017-07-23 16:17:50,0.03181,17597870.00000,203.67905
2017-07-23 16:17:55,0.03164,17597875.00000,203.67911
2017-07-23 16:18:00,0.03159,17597880.00000,203.67917
2017-07-23 16:18:05,0.03167,17597885.00000,203.67922
2017-07-23 16:18:10,0.03173,17597890.00000,203.67928
2017-07-23 16:18:15,0.03169,17597895.00000,203.67934
2017-07-23 16:18:20,0.03164,17597900.00000,203.67940
2017-07-23 16:18:25,0.03164,17597905.00000,203.67946
2017-07-23 16:18:30,0.03172,17597910.00000,203.67951
2017-07-23 16:18:35,0.03165,17597915.00000,203.67957
2017-07-23 16:18:40,0.03166,17597920.00000,203.67963
2017-07-23 16:18:45,0.03155,17597925.00000,203.67969
2017-07-23 16:18:50,0.03195,17597930.00000,203.67975
2017-07-23 16:18:55,0.03162,17597935.00000,203.67980
2017-07-23 16:19:00,0.03169,17597940.00000,203.67986
2017-07-23 16:19:05,0.03175,17597945.00000,203.67992
2017-07-23 16:19:10,0.03189,17597950.00000,203.67998
2017-07-23 16:19:15,0.03171,17597955.00000,203.68003
2017-07-23 16:19:20,0.03162,17597960.00000,203.68009
2017-07-23 16:19:25,0.03157,17597965.00000,203.68015
2017-07-23 16:19:30,0.03161,17597970.00000,203.68021
2017-07-23 16:19:35,0.03180,17597975.00000,203.68027
2017-07-23 16:19:40,0.03167,17597980.00000,203.68032
2017-07-23 16:19:45,0.03170,17597985.00000,203.68038
2017-07-23 16:19:50,0.03184,17597990.00000,203.68044
2017-07-23 16:19:55,0.03179,17597995.00000,203.68050
2017-07-23 16:20:00,0.03161,17598000.00000,203.68056
2017-07-23 16:20:05,0.03182,17598005.00000,203.68061
2017-07-23 16:20:10,0.03154,17598010.00000,203.68067
2017-07-23 16:20:15,0.03167,17598015.00000,203.68073
2017-07-23 16:20:20,0.03163,17598020.00000,203.68079
2017-07-23 16:20:25,0.03172,17598025.00000,203.68084
2017-07-23 16:20:30,0.03176,17598030.00000,203.68090
2017-07-23 16:20:35,0.03154,17598035.00000,203.68096
2017-07-23 16:20:40,0.03161,17598040.00000,203.68102
2017-07-23 16:20:45,0.03149,17598045.00000,203.68108
2017-07-23 16:20:50,0.03172,17598050.00000,203.68113
2017-07-23 16:20:55,0.03147,17598055.00000,203.68119
2017-07-23 16:21:00,0.03155,17598060.00000,203.68125
2017-07-23 16:21:05,0.03156,17598065.00000,203.68131
2017-07-23 16:21:10,0.03150,17598070.00000,203.68137
2017-07-23 16:21:15,0.03149,17598075.00000,203.68142
2017-07-23 16:21:20,0.03161,17598080.00000,203.68148
2017-07-23 16:21:25,0.03154,17598085.00000,203.68154
2017-07-23 16:21:30,0.03162,17598090.00000,203.68160
2017-07-23 16:21:35,0.03137,17598095.00000,203.68166
2017-07-23 16:21:40,0.03154,17598100.00000,203.68171
2017-07-23 16:21:45,0.03147,17598105.00000,203.68177
2017-07-23 16:21:50,0.03155,17598110.00000,203.68183
2017-07-23 16:21:55,0.03144,17598115.00000,203.68189
2017-07-23 16:22:00,0.03155,17598120.00000,203.68194
2017-07-23 16:22:05,0.03123,17598125.00000,203.68200
2017-07-23 16:22:10,0.03142,17598130.00000,203.68206
2017-07-23 16:22:15,0.03125,17598135.00000,203.68212
2017-07-23 16:22:20,0.03129,17598140.00000,203.68218
2017-07-23 16:22:25,0.03136,17598145.00000,203.68223
2017-07-23 16:22:30,0.03137,17598150.00000,203.68229
2017-07-23 16:22:35,0.03130,17598155.00000,203.68235
2017-07-23 16:22:40,0.03131,17598160.00000,203.68241
2017-07-23 16:22:45,0.03128,17598165.00000,203.68247
2017-07-23 16:22:50,0.03128,17598170.00000,203.68252
2017-07-23 16:22:55,0.03124,17598175.00000,203.68258
2017-07-23 16:23:00,0.03140,17598180.00000,203.68264
2017-07-23 16:23:05,0.03138,17598185.00000,203.68270
2017-07-23 16:23:10,0.03130,17598190.00000,203.68275
2017-07-23 16:23:15,0.03133,17598195.00000,203.68281
2017-07-23 16:23:20,0.03129,17598200.00000,203.68287
2017-07-23 16:23:25,0.03139,17598205.00000,203.68293
2017-07-23 16:23:30,0.03121,17598210.00000,203.68299
2017-07-23 16:23:35,0.03136,17598215.00000,203.68304
2017-07-23 16:23:40,0.03142,17598220.00000,203.68310
2017-07-23 16:23:45,0.03142,17598225.00000,203.68316
2017-07-23 16:23:50,0.03122,17598230.00000,203.68322
2017-07-23 16:23:55,0.03128,17598235.00000,203.68328
2017-07-23 16:24:00,0.03121,17598240.00000,203.68333
2017-07-23 16:24:05,0.03141,17598245.00000,203.68339
2017-07-23 16:24:10,0.03133,17598250.00000,203.68345
2017-07-23 16:24:15,0.03140,17598255.00000,203.68351
2017-07-23 16:24:20,0.03137,17598260.00000,203.68356
2017-07-23 16:24:25,0.03123,17598265.00000,203.68362
2017-07-23 16:24:30,0.03136,17598270.00000,203.68368
2017-07-23 16:24:35,0.03129,17598275.00000,203.68374
2017-07-23 16:24:40,0.03136,17598280.00000,203.68380
2017-07-23 16:24:45,0.03136,17598285.00000,203.68385
2017-07-23 16:24:50,0.03135,17598290.00000,203.68391
2017-07-23 16:24:55,0.03123,17598295.00000,203.68397
2017-07-23 16:25:00,0.03149,17598300.00000,203.68403
2017-07-23 16:25:05,0.03131,17598305.00000,203.68409
2017-07-23 16:25:10,0.03141,17598310.00000,203.68414
2017-07-23 16:25:15,0.03146,17598315.00000,203.68420
2017-07-23 16:25:20,0.03134,17598320.00000,203.68426
2017-07-23 16:25:25,0.03144,17598325.00000,203.68432
2017-07-23 16:25:30,0.03140,17598330.00000,203.68438
2017-07-23 16:25:35,0.03152,17598335.00000,203.68443
2017-07-23 16:25:40,0.03140,17598340.00000,203.68449
2017-07-23 16:25:45,0.03148,17598345.00000,203.68455
2017-07-23 16:25:50,0.03147,17598350.00000,203.68461
2017-07-23 16:25:55,0.03142,17598355.00000,203.68466
2017-07-23 16:26:00,0.03149,17598360.00000,203.68472
2017-07-23 16:26:05,0.03158,17598365.00000,203.68478
2017-07-23 16:26:10,0.03144,17598370.00000,203.68484
2017-07-23 16:26:15,0.03140,17598375.00000,203.68490
2017-07-23 16:26:20,0.03144,17598380.00000,203.68495
2017-07-23 16:26:25,0.03155,17598385.00000,203.68501
2017-07-23 16:26:30,0.03147,17598390.00000,203.68507
2017-07-23 16:26:35,0.03128,17598395.00000,203.68513
2017-07-23 16:26:40,0.03130,17598400.00000,203.68519
2017-07-23 16:26:45,0.03150,17598405.00000,203.68524
2017-07-23 16:26:50,0.03129,17598410.00000,203.68530
2017-07-23 16:26:55,0.03135,17598415.00000,203.68536
2017-07-23 16:27:00,0.03121,17598420.00000,203.68542
2017-07-23 16:27:05,0.03138,17598425.00000,203.68547
2017-07-23 16:27:10,0.03138,17598430.00000,203.68553
2017-07-23 16:27:15,0.03151,17598435.00000,203.68559
2017-07-23 16:27:20,0.03138,17598440.00000,203.68565
2017-07-23 16:27:25,0.03118,17598445.00000,203.68571
2017-07-23 16:27:30,0.03129,17598450.00000,203.68576
2017-07-23 16:27:35,0.03123,17598455.00000,203.68582
2017-07-23 16:27:40,0.03128,17598460.00000,203.68588
2017-07-23 16:27:45,0.03130,17598465.00000,203.68594
2017-07-23 16:27:50,0.03126,17598470.00000,203.68600
2017-07-23 16:27:55,0.03130,17598475.00000,203.68605
2017-07-23 16:28:00,0.03129,17598480.00000,203.68611
2017-07-23 16:28:05,0.03131,17598485.00000,203.68617
2017-07-23 16:28:10,0.03135,17598490.00000,203.68623
2017-07-23 16:28:15,0.03135,17598495.00000,203.68628
2017-07-23 16:28:20,0.03117,17598500.00000,203.68634
2017-07-23 16:28:25,0.03125,17598505.00000,203.68640
2017-07-23 16:28:30,0.03128,17598510.00000,203.68646
2017-07-23 16:28:35,0.03124,17598515.00000,203.68652
2017-07-23 16:28:40,0.03133,17598520.00000,203.68657
2017-07-23 16:28:45,0.03145,17598525.00000,203.68663
2017-07-23 16:28:50,0.03117,17598530.00000,203.68669
2017-07-23 16:28:55,0.03124,17598535.00000,203.68675
2017-07-23 16:29:00,0.03108,17598540.00000,203.68681
2017-07-23 16:29:05,0.03129,17598545.00000,203.68686
2017-07-23 16:29:10,0.03121,17598550.00000,203.68692
2017-07-23 16:29:15,0.03131,17598555.00000,203.68698
2017-07-23 16:29:20,0.03137,17598560.00000,203.68704
2017-07-23 16:29:25,0.03128,17598565.00000,203.68709
2017-07-23 16:29:30,0.03136,17598570.00000,203.68715
2017-07-23 16:29:35,0.03133,17598575.00000,203.68721
2017-07-23 16:29:40,0.03121,17598580.00000,203.68727
2017-07-23 16:29:45,0.03115,17598585.00000,203.68733
2017-07-23 16:29:50,0.03124,17598590.00000,203.68738
2017-07-23 16:29:55,0.03127,17598595.00000,203.68744
